"","dpto","mpio","codmpio","anio","salida","llegada"
"15743","Cundinamarca","Jerusalén",25368,1999,6,0
"15744","Cundinamarca","Jerusalén",25368,2000,34,0
"15745","Cundinamarca","Jerusalén",25368,2001,26,6
"15746","Cundinamarca","Jerusalén",25368,2002,40,3
"15747","Cundinamarca","Jerusalén",25368,2003,34,3
"15748","Cundinamarca","Jerusalén",25368,2004,52,2
"15749","Cundinamarca","Jerusalén",25368,2005,38,17
"15750","Cundinamarca","Jerusalén",25368,2006,31,0
"15751","Cundinamarca","Jerusalén",25368,2007,23,0
"15752","Cundinamarca","Jerusalén",25368,2008,6,0
"15753","Cundinamarca","Jerusalén",25368,2009,8,0
"15754","Cundinamarca","Jerusalén",25368,2011,2,0
"15755","Cundinamarca","Jerusalén",25368,2012,4,1
"15756","Cundinamarca","Jerusalén",25368,2013,3,0
"15757","Cundinamarca","Jerusalén",25368,2014,6,0
"15758","Cundinamarca","Jerusalén",25368,2015,8,0
"15759","Cundinamarca","Jerusalén",25368,2016,1,0
"15760","Cundinamarca","Junín",25372,1994,2,0
"15761","Cundinamarca","Junín",25372,1996,18,2
"15762","Cundinamarca","Junín",25372,1998,9,0
"15763","Cundinamarca","Junín",25372,1999,8,0
"15764","Cundinamarca","Junín",25372,2001,58,15
"15765","Cundinamarca","Junín",25372,2002,66,0
"15766","Cundinamarca","Junín",25372,2003,57,0
"15767","Cundinamarca","Junín",25372,2004,52,5
"15768","Cundinamarca","Junín",25372,2005,22,0
"15769","Cundinamarca","Junín",25372,2006,13,1
"15770","Cundinamarca","Junín",25372,2007,29,11
"15771","Cundinamarca","Junín",25372,2008,10,0
"15772","Cundinamarca","Junín",25372,2009,2,0
"15773","Cundinamarca","Junín",25372,2012,16,1
"15774","Cundinamarca","Junín",25372,2016,2,0
"15775","Cundinamarca","Junín",25372,2017,1,0
"15776","Cundinamarca","La Calera",25377,2000,18,14
"15777","Cundinamarca","La Calera",25377,2001,14,8
"15778","Cundinamarca","La Calera",25377,2002,15,32
"15779","Cundinamarca","La Calera",25377,2003,9,24
"15780","Cundinamarca","La Calera",25377,2004,3,41
"15781","Cundinamarca","La Calera",25377,2007,8,40
"15782","Cundinamarca","La Calera",25377,2008,35,6
"15783","Cundinamarca","La Calera",25377,2010,8,16
"15784","Cundinamarca","La Calera",25377,2013,8,9
"15785","Cundinamarca","La Mesa",25386,1988,3,0
"15786","Cundinamarca","La Mesa",25386,1990,1,0
"15787","Cundinamarca","La Mesa",25386,1993,4,8
"15788","Cundinamarca","La Mesa",25386,1994,2,3
"15789","Cundinamarca","La Mesa",25386,1996,2,8
"15790","Cundinamarca","La Mesa",25386,1998,14,40
"15791","Cundinamarca","La Mesa",25386,1999,5,19
"15792","Cundinamarca","La Mesa",25386,2000,9,49
"15793","Cundinamarca","La Mesa",25386,2001,54,40
"15794","Cundinamarca","La Mesa",25386,2002,48,108
"15795","Cundinamarca","La Mesa",25386,2003,33,98
"15796","Cundinamarca","La Mesa",25386,2004,153,68
"15797","Cundinamarca","La Mesa",25386,2005,125,92
"15798","Cundinamarca","La Mesa",25386,2006,82,115
"15799","Cundinamarca","La Mesa",25386,2007,50,77
"15800","Cundinamarca","La Mesa",25386,2008,66,165
"15801","Cundinamarca","La Mesa",25386,2009,34,125
"15802","Cundinamarca","La Mesa",25386,2010,1,39
"15803","Cundinamarca","La Mesa",25386,2011,4,55
"15804","Cundinamarca","La Mesa",25386,2012,17,53
"15805","Cundinamarca","La Mesa",25386,2013,13,27
"15806","Cundinamarca","La Mesa",25386,2014,13,55
"15807","Cundinamarca","La Mesa",25386,2015,14,32
"15808","Cundinamarca","La Mesa",25386,2017,8,12
"15809","Cundinamarca","La Mesa",25386,2019,3,0
"15810","Cundinamarca","La Palma",25394,1971,1,0
"15811","Cundinamarca","La Palma",25394,1982,4,0
"15812","Cundinamarca","La Palma",25394,1985,27,11
"15813","Cundinamarca","La Palma",25394,1986,20,4
"15814","Cundinamarca","La Palma",25394,1987,34,6
"15815","Cundinamarca","La Palma",25394,1988,36,11
"15816","Cundinamarca","La Palma",25394,1989,52,0
"15817","Cundinamarca","La Palma",25394,1990,78,20
"15818","Cundinamarca","La Palma",25394,1991,41,28
"15819","Cundinamarca","La Palma",25394,1992,72,10
"15820","Cundinamarca","La Palma",25394,1993,50,10
"15821","Cundinamarca","La Palma",25394,1994,52,10
"15822","Cundinamarca","La Palma",25394,1995,59,6
"15823","Cundinamarca","La Palma",25394,1996,63,0
"15824","Cundinamarca","La Palma",25394,1997,59,9
"15825","Cundinamarca","La Palma",25394,1998,191,32
"15826","Cundinamarca","La Palma",25394,1999,282,25
"15827","Cundinamarca","La Palma",25394,2000,679,201
"15828","Cundinamarca","La Palma",25394,2001,1986,869
"15829","Cundinamarca","La Palma",25394,2002,8366,1535
"15830","Cundinamarca","La Palma",25394,2003,1700,210
"15831","Cundinamarca","La Palma",25394,2004,326,65
"15832","Cundinamarca","La Palma",25394,2005,230,19
"15833","Cundinamarca","La Palma",25394,2006,182,25
"15834","Cundinamarca","La Palma",25394,2007,206,7
"15835","Cundinamarca","La Palma",25394,2008,65,14
"15836","Cundinamarca","La Palma",25394,2009,45,5
"15837","Cundinamarca","La Palma",25394,2010,22,14
"15838","Cundinamarca","La Palma",25394,2011,13,2
"15839","Cundinamarca","La Palma",25394,2012,35,4
"15840","Cundinamarca","La Palma",25394,2013,31,3
"15841","Cundinamarca","La Palma",25394,2014,31,4
"15842","Cundinamarca","La Palma",25394,2015,9,7
"15843","Cundinamarca","La Palma",25394,2016,5,4
"15844","Cundinamarca","La Peña",25398,1985,1,1
"15845","Cundinamarca","La Peña",25398,1986,16,4
"15846","Cundinamarca","La Peña",25398,1987,4,4
"15847","Cundinamarca","La Peña",25398,1988,7,4
"15848","Cundinamarca","La Peña",25398,1989,2,2
"15849","Cundinamarca","La Peña",25398,1990,2,2
"15850","Cundinamarca","La Peña",25398,1991,18,2
"15851","Cundinamarca","La Peña",25398,1992,27,12
"15852","Cundinamarca","La Peña",25398,1993,16,0
"15853","Cundinamarca","La Peña",25398,1994,21,3
"15854","Cundinamarca","La Peña",25398,1995,20,0
"15855","Cundinamarca","La Peña",25398,1996,33,0
"15856","Cundinamarca","La Peña",25398,1997,45,2
"15857","Cundinamarca","La Peña",25398,1998,59,7
"15858","Cundinamarca","La Peña",25398,1999,33,21
"15859","Cundinamarca","La Peña",25398,2000,77,10
"15860","Cundinamarca","La Peña",25398,2001,79,11
"15861","Cundinamarca","La Peña",25398,2002,369,101
"15862","Cundinamarca","La Peña",25398,2003,284,54
"15863","Cundinamarca","La Peña",25398,2004,70,9
"15864","Cundinamarca","La Peña",25398,2005,31,12
"15865","Cundinamarca","La Peña",25398,2006,30,5
"15866","Cundinamarca","La Peña",25398,2007,34,18
"15867","Cundinamarca","La Peña",25398,2008,24,8
"15868","Cundinamarca","La Peña",25398,2009,12,9
"15869","Cundinamarca","La Peña",25398,2011,12,2
"15870","Cundinamarca","La Peña",25398,2012,1,8
"15871","Cundinamarca","La Peña",25398,2013,9,0
"15872","Cundinamarca","La Peña",25398,2015,4,0
"15873","Cundinamarca","La Peña",25398,2016,3,0
"15874","Cundinamarca","La Peña",25398,2017,3,0
"15875","Cundinamarca","La Vega",25402,1985,2,7
"15876","Cundinamarca","La Vega",25402,1990,7,2
"15877","Cundinamarca","La Vega",25402,1996,4,12
"15878","Cundinamarca","La Vega",25402,1998,1,0
"15879","Cundinamarca","La Vega",25402,1999,15,8
"15880","Cundinamarca","La Vega",25402,2000,6,19
"15881","Cundinamarca","La Vega",25402,2001,7,51
"15882","Cundinamarca","La Vega",25402,2002,17,55
"15883","Cundinamarca","La Vega",25402,2003,18,97
"15884","Cundinamarca","La Vega",25402,2004,13,47
"15885","Cundinamarca","La Vega",25402,2005,6,35
"15886","Cundinamarca","La Vega",25402,2006,15,48
"15887","Cundinamarca","La Vega",25402,2007,46,41
"15888","Cundinamarca","La Vega",25402,2008,9,28
"15889","Cundinamarca","La Vega",25402,2009,8,25
"15890","Cundinamarca","La Vega",25402,2010,11,15
"15891","Cundinamarca","La Vega",25402,2011,1,10
"15892","Cundinamarca","La Vega",25402,2012,8,0
"15893","Cundinamarca","La Vega",25402,2014,5,7
"15894","Cundinamarca","Lenguazaque",25407,2001,3,0
"15895","Cundinamarca","Lenguazaque",25407,2002,1,2
"15896","Cundinamarca","Lenguazaque",25407,2004,4,0
"15897","Cundinamarca","Lenguazaque",25407,2012,3,0
"15898","Cundinamarca","Lenguazaque",25407,2013,3,0
"15899","Cundinamarca","Lenguazaque",25407,2018,2,8
"15900","Cundinamarca","Macheta",25426,1995,2,0
"15901","Cundinamarca","Macheta",25426,2000,12,0
"15902","Cundinamarca","Macheta",25426,2001,8,0
"15903","Cundinamarca","Macheta",25426,2002,7,1
"15904","Cundinamarca","Macheta",25426,2003,60,23
"15905","Cundinamarca","Macheta",25426,2004,19,0
"15906","Cundinamarca","Macheta",25426,2005,12,4
"15907","Cundinamarca","Macheta",25426,2006,36,1
"15908","Cundinamarca","Macheta",25426,2007,16,1
"15909","Cundinamarca","Macheta",25426,2008,14,0
"15910","Cundinamarca","Macheta",25426,2012,6,11
"15911","Cundinamarca","Macheta",25426,2015,5,0
"15912","Cundinamarca","Madrid",25430,1994,3,1
"15913","Cundinamarca","Madrid",25430,1998,6,30
"15914","Cundinamarca","Madrid",25430,2001,4,193
"15915","Cundinamarca","Madrid",25430,2003,5,294
"15916","Cundinamarca","Madrid",25430,2005,2,125
"15917","Cundinamarca","Madrid",25430,2006,9,96
"15918","Cundinamarca","Madrid",25430,2007,10,144
"15919","Cundinamarca","Madrid",25430,2008,22,193
"15920","Cundinamarca","Madrid",25430,2009,10,113
"15921","Cundinamarca","Madrid",25430,2011,4,92
"15922","Cundinamarca","Madrid",25430,2013,4,65
"15923","Cundinamarca","Madrid",25430,2014,4,57
"15924","Cundinamarca","Madrid",25430,2015,5,51
"15925","Cundinamarca","Madrid",25430,2017,5,23
"15926","Cundinamarca","Manta",25436,1996,7,8
"15927","Cundinamarca","Manta",25436,1998,6,0
"15928","Cundinamarca","Manta",25436,1999,6,0
"15929","Cundinamarca","Manta",25436,2001,7,1
"15930","Cundinamarca","Manta",25436,2002,14,16
"15931","Cundinamarca","Manta",25436,2003,31,5
"15932","Cundinamarca","Manta",25436,2004,16,7
"15933","Cundinamarca","Manta",25436,2005,4,0
"15934","Cundinamarca","Manta",25436,2006,8,0
"15935","Cundinamarca","Manta",25436,2007,19,0
"15936","Cundinamarca","Manta",25436,2009,14,1
"15937","Cundinamarca","Medina",25438,1981,2,0
"15938","Cundinamarca","Medina",25438,1985,6,0
"15939","Cundinamarca","Medina",25438,1986,6,0
"15940","Cundinamarca","Medina",25438,1987,8,0
"15941","Cundinamarca","Medina",25438,1988,20,2
"15942","Cundinamarca","Medina",25438,1989,14,12
"15943","Cundinamarca","Medina",25438,1990,15,22
"15944","Cundinamarca","Medina",25438,1991,68,52
"15945","Cundinamarca","Medina",25438,1992,128,42
"15946","Cundinamarca","Medina",25438,1993,145,59
"15947","Cundinamarca","Medina",25438,1994,74,44
"15948","Cundinamarca","Medina",25438,1995,123,44
"15949","Cundinamarca","Medina",25438,1996,100,33
"15950","Cundinamarca","Medina",25438,1997,204,84
"15951","Cundinamarca","Medina",25438,1998,216,52
"15952","Cundinamarca","Medina",25438,1999,233,109
"15953","Cundinamarca","Medina",25438,2000,615,189
"15954","Cundinamarca","Medina",25438,2001,390,183
"15955","Cundinamarca","Medina",25438,2002,881,370
"15956","Cundinamarca","Medina",25438,2003,617,266
"15957","Cundinamarca","Medina",25438,2004,381,204
"15958","Cundinamarca","Medina",25438,2005,452,266
"15959","Cundinamarca","Medina",25438,2006,165,83
"15960","Cundinamarca","Medina",25438,2007,178,118
"15961","Cundinamarca","Medina",25438,2008,102,102
"15962","Cundinamarca","Medina",25438,2009,64,83
"15963","Cundinamarca","Medina",25438,2010,44,81
"15964","Cundinamarca","Medina",25438,2011,14,63
"15965","Cundinamarca","Medina",25438,2012,17,41
"15966","Cundinamarca","Medina",25438,2013,24,35
"15967","Cundinamarca","Medina",25438,2014,21,23
"15968","Cundinamarca","Medina",25438,2015,39,12
"15969","Cundinamarca","Medina",25438,2016,14,5
"15970","Cundinamarca","Mosquera",25473,1988,3,8
"15971","Cundinamarca","Mosquera",25473,1999,1,23
"15972","Cundinamarca","Mosquera",25473,2001,3,138
"15973","Cundinamarca","Mosquera",25473,2002,4,1212
"15974","Cundinamarca","Mosquera",25473,2004,5,167
"15975","Cundinamarca","Mosquera",25473,2005,4,134
"15976","Cundinamarca","Mosquera",25473,2007,22,131
"15977","Cundinamarca","Mosquera",25473,2008,13,151
"15978","Cundinamarca","Mosquera",25473,2010,14,80
"15979","Cundinamarca","Mosquera",25473,2011,3,61
"15980","Cundinamarca","Mosquera",25473,2012,11,54
"15981","Cundinamarca","Mosquera",25473,2014,11,63
"15982","Cundinamarca","Mosquera",25473,2015,9,65
"15983","Cundinamarca","Nariño",25483,1995,3,0
"15984","Cundinamarca","Nariño",25483,1999,6,7
"15985","Cundinamarca","Nariño",25483,2003,12,1
"15986","Cundinamarca","Nariño",25483,2005,15,0
"15987","Cundinamarca","Nariño",25483,2006,3,0
"15988","Cundinamarca","Nariño",25483,2009,3,0
"15989","Cundinamarca","Nariño",25483,2010,10,0
"15990","Cundinamarca","Nariño",25483,2011,7,0
"15991","Cundinamarca","Nariño",25483,2012,4,0
"15992","Cundinamarca","Nariño",25483,2014,2,0
"15993","Cundinamarca","Nemocón",25486,2004,2,19
"15994","Cundinamarca","Nemocón",25486,2006,6,18
"15995","Cundinamarca","Nemocón",25486,2012,7,7
"15996","Cundinamarca","Nilo",25488,1998,1,6
"15997","Cundinamarca","Nilo",25488,1999,1,0
"15998","Cundinamarca","Nilo",25488,2002,4,27
"15999","Cundinamarca","Nilo",25488,2003,17,29
"16000","Cundinamarca","Nilo",25488,2004,5,19
"16001","Cundinamarca","Nilo",25488,2005,4,8
"16002","Cundinamarca","Nilo",25488,2006,9,9
"16003","Cundinamarca","Nilo",25488,2007,8,34
"16004","Cundinamarca","Nilo",25488,2008,12,31
"16005","Cundinamarca","Nilo",25488,2011,5,19
"16006","Cundinamarca","Nilo",25488,2012,2,21
"16007","Cundinamarca","Nilo",25488,2013,7,10
"16008","Cundinamarca","Nilo",25488,2016,4,3
"16009","Cundinamarca","Nilo",25488,2017,6,3
"16010","Cundinamarca","Nimaima",25489,1986,2,0
"16011","Cundinamarca","Nimaima",25489,1988,4,1
"16012","Cundinamarca","Nimaima",25489,1990,2,0
"16013","Cundinamarca","Nimaima",25489,1992,4,4
"16014","Cundinamarca","Nimaima",25489,1994,1,0
"16015","Cundinamarca","Nimaima",25489,1997,18,4
"16016","Cundinamarca","Nimaima",25489,1998,1,0
"16017","Cundinamarca","Nimaima",25489,1999,15,9
"16018","Cundinamarca","Nimaima",25489,2000,28,4
"16019","Cundinamarca","Nimaima",25489,2001,41,8
"16020","Cundinamarca","Nimaima",25489,2002,100,36
"16021","Cundinamarca","Nimaima",25489,2003,29,27
"16022","Cundinamarca","Nimaima",25489,2004,15,0
"16023","Cundinamarca","Nimaima",25489,2005,55,12
"16024","Cundinamarca","Nimaima",25489,2006,13,31
"16025","Cundinamarca","Nimaima",25489,2007,6,0
"16026","Cundinamarca","Nimaima",25489,2008,1,1
"16027","Cundinamarca","Nimaima",25489,2009,7,0
"16028","Cundinamarca","Nimaima",25489,2010,4,0
"16029","Cundinamarca","Nimaima",25489,2014,5,0
"16030","Cundinamarca","Nimaima",25489,2015,4,0
"16031","Cundinamarca","Nocaima",25491,1990,9,0
"16032","Cundinamarca","Nocaima",25491,1991,3,3
"16033","Cundinamarca","Nocaima",25491,1994,4,0
"16034","Cundinamarca","Nocaima",25491,1996,5,0
"16035","Cundinamarca","Nocaima",25491,1997,4,0
"16036","Cundinamarca","Nocaima",25491,2000,10,5
"16037","Cundinamarca","Nocaima",25491,2001,10,6
"16038","Cundinamarca","Nocaima",25491,2002,22,67
"16039","Cundinamarca","Nocaima",25491,2003,23,35
"16040","Cundinamarca","Nocaima",25491,2004,18,31
"16041","Cundinamarca","Nocaima",25491,2005,8,0
"16042","Cundinamarca","Nocaima",25491,2007,15,35
"16043","Cundinamarca","Nocaima",25491,2008,5,4
"16044","Cundinamarca","Nocaima",25491,2009,9,6
"16045","Cundinamarca","Nocaima",25491,2010,5,0
"16046","Cundinamarca","Nocaima",25491,2012,6,4
"16047","Cundinamarca","Nocaima",25491,2013,1,8
"16048","Cundinamarca","Nocaima",25491,2014,4,2
"16049","Cundinamarca","Nocaima",25491,2018,3,3
"16050","Cundinamarca","Pacho",25513,1985,1,0
"16051","Cundinamarca","Pacho",25513,1986,2,1
"16052","Cundinamarca","Pacho",25513,1987,1,25
"16053","Cundinamarca","Pacho",25513,1988,14,9
"16054","Cundinamarca","Pacho",25513,1989,9,7
"16055","Cundinamarca","Pacho",25513,1990,15,44
"16056","Cundinamarca","Pacho",25513,1991,6,13
"16057","Cundinamarca","Pacho",25513,1992,3,12
"16058","Cundinamarca","Pacho",25513,1993,1,21
"16059","Cundinamarca","Pacho",25513,1994,4,7
"16060","Cundinamarca","Pacho",25513,1995,12,24
"16061","Cundinamarca","Pacho",25513,1996,2,30
"16062","Cundinamarca","Pacho",25513,1997,23,19
"16063","Cundinamarca","Pacho",25513,1998,37,55
"16064","Cundinamarca","Pacho",25513,1999,27,19
"16065","Cundinamarca","Pacho",25513,2000,74,106
"16066","Cundinamarca","Pacho",25513,2001,54,62
"16067","Cundinamarca","Pacho",25513,2002,188,395
"16068","Cundinamarca","Pacho",25513,2003,166,284
"16069","Cundinamarca","Pacho",25513,2004,56,81
"16070","Cundinamarca","Pacho",25513,2005,101,96
"16071","Cundinamarca","Pacho",25513,2006,107,104
"16072","Cundinamarca","Pacho",25513,2007,105,40
"16073","Cundinamarca","Pacho",25513,2008,73,24
"16074","Cundinamarca","Pacho",25513,2009,22,44
"16075","Cundinamarca","Pacho",25513,2010,17,54
"16076","Cundinamarca","Pacho",25513,2011,5,22
"16077","Cundinamarca","Pacho",25513,2012,27,21
"16078","Cundinamarca","Pacho",25513,2013,11,16
"16079","Cundinamarca","Pacho",25513,2014,19,32
"16080","Cundinamarca","Pacho",25513,2015,4,16
"16081","Cundinamarca","Pacho",25513,2016,2,6
"16082","Cundinamarca","Pacho",25513,2018,3,4
"16083","Cundinamarca","Paime",25518,1985,4,0
"16084","Cundinamarca","Paime",25518,1986,7,0
"16085","Cundinamarca","Paime",25518,1987,15,0
"16086","Cundinamarca","Paime",25518,1988,4,0
"16087","Cundinamarca","Paime",25518,1989,22,1
"16088","Cundinamarca","Paime",25518,1990,25,2
"16089","Cundinamarca","Paime",25518,1991,2,1
"16090","Cundinamarca","Paime",25518,1992,10,0
"16091","Cundinamarca","Paime",25518,1994,7,0
"16092","Cundinamarca","Paime",25518,1995,4,0
"16093","Cundinamarca","Paime",25518,1996,87,6
"16094","Cundinamarca","Paime",25518,1997,8,0
"16095","Cundinamarca","Paime",25518,1998,17,9
"16096","Cundinamarca","Paime",25518,1999,2,8
"16097","Cundinamarca","Paime",25518,2000,18,6
"16098","Cundinamarca","Paime",25518,2001,20,2
"16099","Cundinamarca","Paime",25518,2002,82,1
"16100","Cundinamarca","Paime",25518,2003,211,7
"16101","Cundinamarca","Paime",25518,2004,43,18
"16102","Cundinamarca","Paime",25518,2005,79,21
"16103","Cundinamarca","Paime",25518,2006,125,26
"16104","Cundinamarca","Paime",25518,2007,119,3
"16105","Cundinamarca","Paime",25518,2008,30,9
"16106","Cundinamarca","Paime",25518,2009,9,1
"16107","Cundinamarca","Paime",25518,2010,24,3
"16108","Cundinamarca","Paime",25518,2011,2,0
"16109","Cundinamarca","Paime",25518,2014,8,5
"16110","Cundinamarca","Paime",25518,2015,21,9
"16111","Cundinamarca","Paime",25518,2016,2,13
"16112","Cundinamarca","Pandi",25524,1985,10,0
"16113","Cundinamarca","Pandi",25524,1989,4,0
"16114","Cundinamarca","Pandi",25524,1991,4,3
"16115","Cundinamarca","Pandi",25524,1992,8,0
"16116","Cundinamarca","Pandi",25524,1993,4,0
"16117","Cundinamarca","Pandi",25524,1994,7,5
"16118","Cundinamarca","Pandi",25524,1995,16,1
"16119","Cundinamarca","Pandi",25524,1997,33,0
"16120","Cundinamarca","Pandi",25524,1998,15,1
"16121","Cundinamarca","Pandi",25524,1999,54,1
"16122","Cundinamarca","Pandi",25524,2000,58,7
"16123","Cundinamarca","Pandi",25524,2001,153,20
"16124","Cundinamarca","Pandi",25524,2002,97,6
"16125","Cundinamarca","Pandi",25524,2003,132,41
"16126","Cundinamarca","Pandi",25524,2004,146,32
"16127","Cundinamarca","Pandi",25524,2005,273,26
"16128","Cundinamarca","Pandi",25524,2006,111,29
"16129","Cundinamarca","Pandi",25524,2007,84,34
"16130","Cundinamarca","Pandi",25524,2008,96,14
"16131","Cundinamarca","Pandi",25524,2009,84,22
"16132","Cundinamarca","Pandi",25524,2010,19,16
"16133","Cundinamarca","Pandi",25524,2011,19,13
"16134","Cundinamarca","Pandi",25524,2012,19,10
"16135","Cundinamarca","Pandi",25524,2013,17,0
"16136","Cundinamarca","Pandi",25524,2014,15,6
"16137","Cundinamarca","Pandi",25524,2015,10,0
"16138","Cundinamarca","Pandi",25524,2016,15,0
"16139","Cundinamarca","Pandi",25524,2017,6,0
"16140","Cundinamarca","Paratebueno",25530,1990,4,5
"16141","Cundinamarca","Paratebueno",25530,1991,18,3
"16142","Cundinamarca","Paratebueno",25530,1992,8,8
"16143","Cundinamarca","Paratebueno",25530,1993,4,0
"16144","Cundinamarca","Paratebueno",25530,1994,2,0
"16145","Cundinamarca","Paratebueno",25530,1995,8,19
"16146","Cundinamarca","Paratebueno",25530,1996,39,6
