dpto,mpio,codmpio,anio,salida,llegada,lon,lat
Huila,Hobo,41349,2010,78,59,-75.451,2.583
Huila,Hobo,41349,2011,35,69,-75.451,2.583
Huila,Hobo,41349,2012,30,63,-75.451,2.583
Huila,Hobo,41349,2013,47,8,-75.451,2.583
Huila,Hobo,41349,2014,43,21,-75.451,2.583
Huila,Hobo,41349,2015,43,24,-75.451,2.583
Huila,Hobo,41349,2016,13,8,-75.451,2.583
Huila,Hobo,41349,2017,5,6,-75.451,2.583
Huila,Hobo,41349,2018,6,5,-75.451,2.583
Huila,Hobo,41349,2019,3,5,-75.451,2.583
Huila,Iquira,41357,1986,18,10,-75.634,2.649
Huila,Iquira,41357,1987,2,1,-75.634,2.649
Huila,Iquira,41357,1989,1,2,-75.634,2.649
Huila,Iquira,41357,1990,15,5,-75.634,2.649
Huila,Iquira,41357,1991,15,6,-75.634,2.649
Huila,Iquira,41357,1992,3,2,-75.634,2.649
Huila,Iquira,41357,1993,11,1,-75.634,2.649
Huila,Iquira,41357,1994,9,4,-75.634,2.649
Huila,Iquira,41357,1996,8,0,-75.634,2.649
Huila,Iquira,41357,1997,27,8,-75.634,2.649
Huila,Iquira,41357,1998,23,0,-75.634,2.649
Huila,Iquira,41357,1999,67,5,-75.634,2.649
Huila,Iquira,41357,2000,67,13,-75.634,2.649
Huila,Iquira,41357,2001,102,24,-75.634,2.649
Huila,Iquira,41357,2002,81,56,-75.634,2.649
Huila,Iquira,41357,2003,104,31,-75.634,2.649
Huila,Iquira,41357,2004,127,10,-75.634,2.649
Huila,Iquira,41357,2005,150,43,-75.634,2.649
Huila,Iquira,41357,2006,361,31,-75.634,2.649
Huila,Iquira,41357,2007,327,50,-75.634,2.649
Huila,Iquira,41357,2008,257,73,-75.634,2.649
Huila,Iquira,41357,2009,165,64,-75.634,2.649
Huila,Iquira,41357,2010,198,71,-75.634,2.649
Huila,Iquira,41357,2011,137,48,-75.634,2.649
Huila,Iquira,41357,2012,140,70,-75.634,2.649
Huila,Iquira,41357,2013,124,38,-75.634,2.649
Huila,Iquira,41357,2014,260,116,-75.634,2.649
Huila,Iquira,41357,2015,307,120,-75.634,2.649
Huila,Iquira,41357,2016,70,28,-75.634,2.649
Huila,Iquira,41357,2017,36,18,-75.634,2.649
Huila,Iquira,41357,2018,37,21,-75.634,2.649
Huila,Iquira,41357,2019,26,13,-75.634,2.649
Huila,Isnos,41359,1984,4,0,-76.218,1.929
Huila,Isnos,41359,1985,9,11,-76.218,1.929
Huila,Isnos,41359,1986,23,13,-76.218,1.929
Huila,Isnos,41359,1988,9,9,-76.218,1.929
Huila,Isnos,41359,1989,4,24,-76.218,1.929
Huila,Isnos,41359,1990,8,9,-76.218,1.929
Huila,Isnos,41359,1991,9,10,-76.218,1.929
Huila,Isnos,41359,1992,13,12,-76.218,1.929
Huila,Isnos,41359,1994,57,40,-76.218,1.929
Huila,Isnos,41359,1995,16,8,-76.218,1.929
Huila,Isnos,41359,1996,26,55,-76.218,1.929
Huila,Isnos,41359,1997,73,54,-76.218,1.929
Huila,Isnos,41359,1998,54,107,-76.218,1.929
Huila,Isnos,41359,1999,32,44,-76.218,1.929
Huila,Isnos,41359,2000,69,81,-76.218,1.929
Huila,Isnos,41359,2001,288,223,-76.218,1.929
Huila,Isnos,41359,2002,323,172,-76.218,1.929
Huila,Isnos,41359,2003,375,149,-76.218,1.929
Huila,Isnos,41359,2004,231,82,-76.218,1.929
Huila,Isnos,41359,2005,388,155,-76.218,1.929
Huila,Isnos,41359,2006,329,235,-76.218,1.929
Huila,Isnos,41359,2007,312,258,-76.218,1.929
Huila,Isnos,41359,2008,310,224,-76.218,1.929
Huila,Isnos,41359,2009,406,160,-76.218,1.929
Huila,Isnos,41359,2010,399,133,-76.218,1.929
Huila,Isnos,41359,2011,314,201,-76.218,1.929
Huila,Isnos,41359,2012,206,179,-76.218,1.929
Huila,Isnos,41359,2013,326,192,-76.218,1.929
Huila,Isnos,41359,2014,297,83,-76.218,1.929
Huila,Isnos,41359,2015,250,79,-76.218,1.929
Huila,Isnos,41359,2016,58,35,-76.218,1.929
Huila,Isnos,41359,2017,48,13,-76.218,1.929
Huila,Isnos,41359,2018,23,9,-76.218,1.929
Huila,Isnos,41359,2019,15,11,-76.218,1.929
Huila,La Argentina,41378,1986,17,15,-75.98,2.198
Huila,La Argentina,41378,1987,5,5,-75.98,2.198
Huila,La Argentina,41378,1988,4,8,-75.98,2.198
Huila,La Argentina,41378,1990,13,0,-75.98,2.198
Huila,La Argentina,41378,1993,2,1,-75.98,2.198
Huila,La Argentina,41378,1995,11,8,-75.98,2.198
Huila,La Argentina,41378,1996,10,13,-75.98,2.198
Huila,La Argentina,41378,1997,4,0,-75.98,2.198
Huila,La Argentina,41378,1998,9,13,-75.98,2.198
Huila,La Argentina,41378,1999,7,16,-75.98,2.198
Huila,La Argentina,41378,2000,97,56,-75.98,2.198
Huila,La Argentina,41378,2001,54,79,-75.98,2.198
Huila,La Argentina,41378,2002,92,72,-75.98,2.198
Huila,La Argentina,41378,2003,42,57,-75.98,2.198
Huila,La Argentina,41378,2004,65,87,-75.98,2.198
Huila,La Argentina,41378,2005,59,109,-75.98,2.198
Huila,La Argentina,41378,2006,79,118,-75.98,2.198
Huila,La Argentina,41378,2007,79,190,-75.98,2.198
Huila,La Argentina,41378,2008,116,223,-75.98,2.198
Huila,La Argentina,41378,2009,114,120,-75.98,2.198
Huila,La Argentina,41378,2010,134,84,-75.98,2.198
Huila,La Argentina,41378,2011,94,96,-75.98,2.198
Huila,La Argentina,41378,2012,105,137,-75.98,2.198
Huila,La Argentina,41378,2013,141,78,-75.98,2.198
Huila,La Argentina,41378,2014,228,86,-75.98,2.198
Huila,La Argentina,41378,2015,223,81,-75.98,2.198
Huila,La Argentina,41378,2016,112,64,-75.98,2.198
Huila,La Argentina,41378,2017,14,25,-75.98,2.198
Huila,La Argentina,41378,2018,19,6,-75.98,2.198
Huila,La Argentina,41378,2019,20,5,-75.98,2.198
Huila,La Plata,41396,1959,5,5,-75.891,2.39
Huila,La Plata,41396,1985,43,27,-75.891,2.39
Huila,La Plata,41396,1986,23,2,-75.891,2.39
Huila,La Plata,41396,1988,24,15,-75.891,2.39
Huila,La Plata,41396,1989,28,6,-75.891,2.39
Huila,La Plata,41396,1990,13,20,-75.891,2.39
Huila,La Plata,41396,1991,10,16,-75.891,2.39
Huila,La Plata,41396,1992,21,24,-75.891,2.39
Huila,La Plata,41396,1993,12,10,-75.891,2.39
Huila,La Plata,41396,1994,15,14,-75.891,2.39
Huila,La Plata,41396,1995,30,35,-75.891,2.39
Huila,La Plata,41396,1996,26,20,-75.891,2.39
Huila,La Plata,41396,1997,19,23,-75.891,2.39
Huila,La Plata,41396,1998,17,102,-75.891,2.39
Huila,La Plata,41396,1999,24,116,-75.891,2.39
Huila,La Plata,41396,2000,72,240,-75.891,2.39
Huila,La Plata,41396,2001,178,528,-75.891,2.39
Huila,La Plata,41396,2002,314,394,-75.891,2.39
Huila,La Plata,41396,2003,279,285,-75.891,2.39
Huila,La Plata,41396,2004,301,131,-75.891,2.39
Huila,La Plata,41396,2005,371,196,-75.891,2.39
Huila,La Plata,41396,2006,397,333,-75.891,2.39
Huila,La Plata,41396,2007,455,524,-75.891,2.39
Huila,La Plata,41396,2008,541,368,-75.891,2.39
Huila,La Plata,41396,2009,450,339,-75.891,2.39
Huila,La Plata,41396,2010,385,262,-75.891,2.39
Huila,La Plata,41396,2011,293,187,-75.891,2.39
Huila,La Plata,41396,2012,276,176,-75.891,2.39
Huila,La Plata,41396,2013,494,188,-75.891,2.39
Huila,La Plata,41396,2014,397,253,-75.891,2.39
Huila,La Plata,41396,2015,275,204,-75.891,2.39
Huila,La Plata,41396,2016,145,39,-75.891,2.39
Huila,La Plata,41396,2017,76,47,-75.891,2.39
Huila,La Plata,41396,2018,40,51,-75.891,2.39
Huila,La Plata,41396,2019,51,37,-75.891,2.39
Huila,Nátaga,41483,1976,3,0,-75.809,2.545
Huila,Nátaga,41483,1985,12,6,-75.809,2.545
Huila,Nátaga,41483,1986,2,0,-75.809,2.545
Huila,Nátaga,41483,1987,8,0,-75.809,2.545
Huila,Nátaga,41483,1988,1,14,-75.809,2.545
Huila,Nátaga,41483,1989,2,0,-75.809,2.545
Huila,Nátaga,41483,1990,5,3,-75.809,2.545
Huila,Nátaga,41483,1991,5,0,-75.809,2.545
Huila,Nátaga,41483,1998,7,0,-75.809,2.545
Huila,Nátaga,41483,1999,119,2,-75.809,2.545
Huila,Nátaga,41483,2000,47,4,-75.809,2.545
Huila,Nátaga,41483,2001,82,15,-75.809,2.545
Huila,Nátaga,41483,2002,108,21,-75.809,2.545
Huila,Nátaga,41483,2003,79,6,-75.809,2.545
Huila,Nátaga,41483,2004,76,43,-75.809,2.545
Huila,Nátaga,41483,2005,96,18,-75.809,2.545
Huila,Nátaga,41483,2006,109,26,-75.809,2.545
Huila,Nátaga,41483,2007,77,24,-75.809,2.545
Huila,Nátaga,41483,2008,108,14,-75.809,2.545
Huila,Nátaga,41483,2009,112,11,-75.809,2.545
Huila,Nátaga,41483,2010,49,8,-75.809,2.545
Huila,Nátaga,41483,2011,63,3,-75.809,2.545
Huila,Nátaga,41483,2012,39,14,-75.809,2.545
Huila,Nátaga,41483,2013,76,0,-75.809,2.545
Huila,Nátaga,41483,2014,45,15,-75.809,2.545
Huila,Nátaga,41483,2015,31,8,-75.809,2.545
Huila,Nátaga,41483,2016,30,2,-75.809,2.545
Huila,Nátaga,41483,2017,4,5,-75.809,2.545
Huila,Nátaga,41483,2018,12,6,-75.809,2.545
Huila,Nátaga,41483,2019,1,0,-75.809,2.545
Huila,Neiva,41001,1960,1,8,-75.278,2.936
Huila,Neiva,41001,1982,3,14,-75.278,2.936
Huila,Neiva,41001,1985,16,88,-75.278,2.936
Huila,Neiva,41001,1986,21,85,-75.278,2.936
Huila,Neiva,41001,1987,4,59,-75.278,2.936
Huila,Neiva,41001,1988,8,55,-75.278,2.936
Huila,Neiva,41001,1989,7,75,-75.278,2.936
Huila,Neiva,41001,1990,27,57,-75.278,2.936
Huila,Neiva,41001,1991,29,83,-75.278,2.936
Huila,Neiva,41001,1992,37,143,-75.278,2.936
Huila,Neiva,41001,1993,35,132,-75.278,2.936
Huila,Neiva,41001,1994,13,89,-75.278,2.936
Huila,Neiva,41001,1995,26,137,-75.278,2.936
Huila,Neiva,41001,1996,33,236,-75.278,2.936
Huila,Neiva,41001,1997,51,440,-75.278,2.936
Huila,Neiva,41001,1998,178,1027,-75.278,2.936
Huila,Neiva,41001,1999,118,1060,-75.278,2.936
Huila,Neiva,41001,2000,219,1277,-75.278,2.936
Huila,Neiva,41001,2001,481,2887,-75.278,2.936
Huila,Neiva,41001,2002,782,7648,-75.278,2.936
Huila,Neiva,41001,2003,521,3860,-75.278,2.936
Huila,Neiva,41001,2004,866,3876,-75.278,2.936
Huila,Neiva,41001,2005,813,3822,-75.278,2.936
Huila,Neiva,41001,2006,972,4910,-75.278,2.936
Huila,Neiva,41001,2007,1488,6641,-75.278,2.936
Huila,Neiva,41001,2008,1351,5359,-75.278,2.936
Huila,Neiva,41001,2009,938,3704,-75.278,2.936
Huila,Neiva,41001,2010,922,2553,-75.278,2.936
Huila,Neiva,41001,2011,884,2678,-75.278,2.936
Huila,Neiva,41001,2012,605,2463,-75.278,2.936
Huila,Neiva,41001,2013,648,2654,-75.278,2.936
Huila,Neiva,41001,2014,722,2614,-75.278,2.936
Huila,Neiva,41001,2015,510,1967,-75.278,2.936
Huila,Neiva,41001,2016,219,839,-75.278,2.936
Huila,Neiva,41001,2017,118,367,-75.278,2.936
Huila,Neiva,41001,2018,92,417,-75.278,2.936
Huila,Neiva,41001,2019,38,215,-75.278,2.936
Huila,Oporapa,41503,1978,1,0,-75.995,2.025
Huila,Oporapa,41503,1991,4,0,-75.995,2.025
Huila,Oporapa,41503,1993,4,0,-75.995,2.025
Huila,Oporapa,41503,1994,7,0,-75.995,2.025
Huila,Oporapa,41503,1995,11,14,-75.995,2.025
Huila,Oporapa,41503,1997,7,11,-75.995,2.025
Huila,Oporapa,41503,1998,1,1,-75.995,2.025
Huila,Oporapa,41503,1999,41,10,-75.995,2.025
Huila,Oporapa,41503,2000,31,17,-75.995,2.025
Huila,Oporapa,41503,2001,23,8,-75.995,2.025
Huila,Oporapa,41503,2002,116,62,-75.995,2.025
Huila,Oporapa,41503,2003,69,43,-75.995,2.025
Huila,Oporapa,41503,2004,63,84,-75.995,2.025
Huila,Oporapa,41503,2005,101,64,-75.995,2.025
Huila,Oporapa,41503,2006,82,142,-75.995,2.025
Huila,Oporapa,41503,2007,89,165,-75.995,2.025
Huila,Oporapa,41503,2008,197,142,-75.995,2.025
Huila,Oporapa,41503,2009,161,44,-75.995,2.025
Huila,Oporapa,41503,2010,53,33,-75.995,2.025
Huila,Oporapa,41503,2011,52,98,-75.995,2.025
Huila,Oporapa,41503,2012,94,59,-75.995,2.025
Huila,Oporapa,41503,2013,69,44,-75.995,2.025
Huila,Oporapa,41503,2014,101,37,-75.995,2.025
Huila,Oporapa,41503,2015,91,49,-75.995,2.025
Huila,Oporapa,41503,2016,42,21,-75.995,2.025
Huila,Oporapa,41503,2017,12,14,-75.995,2.025
Huila,Oporapa,41503,2018,16,9,-75.995,2.025
Huila,Oporapa,41503,2019,6,0,-75.995,2.025
Huila,Paicol,41518,2002,11,27,-75.773,2.45
Huila,Paicol,41518,2003,16,4,-75.773,2.45
Huila,Paicol,41518,2005,4,65,-75.773,2.45
Huila,Paicol,41518,2006,7,39,-75.773,2.45
Huila,Paicol,41518,2007,1,42,-75.773,2.45
Huila,Paicol,41518,2008,23,50,-75.773,2.45
Huila,Paicol,41518,2009,14,18,-75.773,2.45
Huila,Paicol,41518,2011,21,24,-75.773,2.45
Huila,Paicol,41518,2012,15,1,-75.773,2.45
Huila,Paicol,41518,2013,19,3,-75.773,2.45
Huila,Paicol,41518,2014,7,5,-75.773,2.45
Huila,Paicol,41518,2015,6,16,-75.773,2.45
Huila,Paicol,41518,2016,5,8,-75.773,2.45
Huila,Palermo,41524,1962,1,0,-75.434,2.888
Huila,Palermo,41524,1982,5,0,-75.434,2.888
Huila,Palermo,41524,1985,5,5,-75.434,2.888
Huila,Palermo,41524,1986,1,12,-75.434,2.888
Huila,Palermo,41524,1987,2,2,-75.434,2.888
Huila,Palermo,41524,1988,2,2,-75.434,2.888
Huila,Palermo,41524,1989,3,22,-75.434,2.888
Huila,Palermo,41524,1992,4,4,-75.434,2.888
Huila,Palermo,41524,1993,13,18,-75.434,2.888
Huila,Palermo,41524,1995,4,6,-75.434,2.888
Huila,Palermo,41524,1996,12,15,-75.434,2.888
Huila,Palermo,41524,1998,7,83,-75.434,2.888
Huila,Palermo,41524,1999,2,7,-75.434,2.888
Huila,Palermo,41524,2000,33,118,-75.434,2.888
Huila,Palermo,41524,2001,39,90,-75.434,2.888
Huila,Palermo,41524,2002,115,142,-75.434,2.888
Huila,Palermo,41524,2003,48,264,-75.434,2.888
Huila,Palermo,41524,2004,62,87,-75.434,2.888
Huila,Palermo,41524,2005,95,108,-75.434,2.888
Huila,Palermo,41524,2006,136,131,-75.434,2.888
Huila,Palermo,41524,2007,157,207,-75.434,2.888
Huila,Palermo,41524,2008,220,196,-75.434,2.888
Huila,Palermo,41524,2009,156,186,-75.434,2.888
Huila,Palermo,41524,2010,83,113,-75.434,2.888
Huila,Palermo,41524,2011,111,109,-75.434,2.888
Huila,Palermo,41524,2012,107,153,-75.434,2.888
Huila,Palermo,41524,2013,113,235,-75.434,2.888
Huila,Palermo,41524,2014,98,160,-75.434,2.888
Huila,Palermo,41524,2015,75,93,-75.434,2.888
Huila,Palermo,41524,2016,96,51,-75.434,2.888
Huila,Palermo,41524,2017,31,25,-75.434,2.888
Huila,Palermo,41524,2018,16,8,-75.434,2.888
Huila,Palermo,41524,2019,5,13,-75.434,2.888
Huila,Palestina,41530,1982,3,0,-76.133,1.723
Huila,Palestina,41530,1985,26,4,-76.133,1.723
Huila,Palestina,41530,1986,15,2,-76.133,1.723
Huila,Palestina,41530,1987,5,15,-76.133,1.723
Huila,Palestina,41530,1988,4,0,-76.133,1.723
Huila,Palestina,41530,1989,9,1,-76.133,1.723
Huila,Palestina,41530,1991,3,0,-76.133,1.723
Huila,Palestina,41530,1992,1,0,-76.133,1.723
Huila,Palestina,41530,1993,1,3,-76.133,1.723
Huila,Palestina,41530,1995,12,3,-76.133,1.723
Huila,Palestina,41530,1996,1,5,-76.133,1.723
Huila,Palestina,41530,1997,5,4,-76.133,1.723
Huila,Palestina,41530,1998,1,31,-76.133,1.723
Huila,Palestina,41530,1999,8,15,-76.133,1.723
Huila,Palestina,41530,2000,14,40,-76.133,1.723
Huila,Palestina,41530,2001,32,44,-76.133,1.723
Huila,Palestina,41530,2002,52,108,-76.133,1.723
Huila,Palestina,41530,2003,27,112,-76.133,1.723
Huila,Palestina,41530,2004,66,75,-76.133,1.723
Huila,Palestina,41530,2005,70,119,-76.133,1.723
Huila,Palestina,41530,2006,72,120,-76.133,1.723
Huila,Palestina,41530,2007,44,127,-76.133,1.723
Huila,Palestina,41530,2008,83,153,-76.133,1.723
Huila,Palestina,41530,2009,80,59,-76.133,1.723
Huila,Palestina,41530,2010,53,44,-76.133,1.723
Huila,Palestina,41530,2011,41,99,-76.133,1.723
Huila,Palestina,41530,2012,42,91,-76.133,1.723
Huila,Palestina,41530,2013,75,86,-76.133,1.723
Huila,Palestina,41530,2014,71,82,-76.133,1.723
Huila,Palestina,41530,2015,60,65,-76.133,1.723
Huila,Palestina,41530,2016,14,42,-76.133,1.723
Huila,Palestina,41530,2017,2,2,-76.133,1.723
Huila,Palestina,41530,2018,6,15,-76.133,1.723
Huila,Palestina,41530,2019,4,19,-76.133,1.723
Huila,Pital,41548,1987,3,4,-75.804,2.267
Huila,Pital,41548,1990,5,10,-75.804,2.267
Huila,Pital,41548,1993,2,2,-75.804,2.267
Huila,Pital,41548,1998,2,19,-75.804,2.267
Huila,Pital,41548,1999,1,17,-75.804,2.267
Huila,Pital,41548,2000,17,32,-75.804,2.267
Huila,Pital,41548,2001,29,27,-75.804,2.267
Huila,Pital,41548,2002,34,55,-75.804,2.267
Huila,Pital,41548,2003,56,52,-75.804,2.267
Huila,Pital,41548,2004,35,105,-75.804,2.267
Huila,Pital,41548,2005,26,43,-75.804,2.267
Huila,Pital,41548,2006,35,75,-75.804,2.267
Huila,Pital,41548,2007,92,59,-75.804,2.267
Huila,Pital,41548,2008,63,94,-75.804,2.267
Huila,Pital,41548,2009,69,50,-75.804,2.267
Huila,Pital,41548,2010,15,50,-75.804,2.267
Huila,Pital,41548,2011,20,53,-75.804,2.267
Huila,Pital,41548,2012,43,45,-75.804,2.267
Huila,Pital,41548,2013,44,64,-75.804,2.267
Huila,Pital,41548,2014,65,89,-75.804,2.267
Huila,Pital,41548,2015,32,44,-75.804,2.267
Huila,Pital,41548,2016,13,41,-75.804,2.267
Huila,Pital,41548,2017,8,110,-75.804,2.267
Huila,Pital,41548,2018,12,112,-75.804,2.267
Huila,Pitalito,41551,1984,4,0,-76.049,1.853
Huila,Pitalito,41551,1985,12,85,-76.049,1.853
Huila,Pitalito,41551,1986,7,142,-76.049,1.853
Huila,Pitalito,41551,1987,11,53,-76.049,1.853
Huila,Pitalito,41551,1988,10,60,-76.049,1.853
Huila,Pitalito,41551,1989,15,80,-76.049,1.853
Huila,Pitalito,41551,1990,17,49,-76.049,1.853
Huila,Pitalito,41551,1991,12,84,-76.049,1.853
Huila,Pitalito,41551,1992,40,77,-76.049,1.853
Huila,Pitalito,41551,1993,9,80,-76.049,1.853
Huila,Pitalito,41551,1994,18,84,-76.049,1.853
Huila,Pitalito,41551,1995,17,102,-76.049,1.853
Huila,Pitalito,41551,1996,15,140,-76.049,1.853
Huila,Pitalito,41551,1997,13,198,-76.049,1.853
Huila,Pitalito,41551,1998,83,318,-76.049,1.853
Huila,Pitalito,41551,1999,44,696,-76.049,1.853
Huila,Pitalito,41551,2000,100,1031,-76.049,1.853
Huila,Pitalito,41551,2001,171,1428,-76.049,1.853
Huila,Pitalito,41551,2002,612,1937,-76.049,1.853
Huila,Pitalito,41551,2003,268,969,-76.049,1.853
Huila,Pitalito,41551,2004,338,936,-76.049,1.853
Huila,Pitalito,41551,2005,412,1938,-76.049,1.853
Huila,Pitalito,41551,2006,657,2470,-76.049,1.853
Huila,Pitalito,41551,2007,785,2495,-76.049,1.853
Huila,Pitalito,41551,2008,860,2047,-76.049,1.853
Huila,Pitalito,41551,2009,788,1595,-76.049,1.853
Huila,Pitalito,41551,2010,468,1468,-76.049,1.853
Huila,Pitalito,41551,2011,488,1705,-76.049,1.853
Huila,Pitalito,41551,2012,369,1981,-76.049,1.853
Huila,Pitalito,41551,2013,465,1807,-76.049,1.853
Huila,Pitalito,41551,2014,536,1860,-76.049,1.853
Huila,Pitalito,41551,2015,380,1457,-76.049,1.853
Huila,Pitalito,41551,2016,189,596,-76.049,1.853
Huila,Pitalito,41551,2017,110,247,-76.049,1.853
Huila,Pitalito,41551,2018,60,300,-76.049,1.853
Huila,Pitalito,41551,2019,18,135,-76.049,1.853
Huila,Rivera,41615,1985,2,5,-75.259,2.778
Huila,Rivera,41615,1987,7,9,-75.259,2.778
Huila,Rivera,41615,1988,2,2,-75.259,2.778
Huila,Rivera,41615,1993,8,20,-75.259,2.778
Huila,Rivera,41615,1994,4,3,-75.259,2.778
Huila,Rivera,41615,1995,31,35,-75.259,2.778
Huila,Rivera,41615,1997,5,20,-75.259,2.778
Huila,Rivera,41615,1998,23,27,-75.259,2.778
Huila,Rivera,41615,1999,8,17,-75.259,2.778
Huila,Rivera,41615,2000,7,20,-75.259,2.778
Huila,Rivera,41615,2001,37,90,-75.259,2.778
Huila,Rivera,41615,2002,42,132,-75.259,2.778
Huila,Rivera,41615,2003,37,58,-75.259,2.778
Huila,Rivera,41615,2004,33,115,-75.259,2.778
Huila,Rivera,41615,2005,43,100,-75.259,2.778
Huila,Rivera,41615,2006,149,187,-75.259,2.778
Huila,Rivera,41615,2007,149,315,-75.259,2.778
Huila,Rivera,41615,2008,205,262,-75.259,2.778
Huila,Rivera,41615,2009,162,204,-75.259,2.778
Huila,Rivera,41615,2010,106,107,-75.259,2.778
Huila,Rivera,41615,2011,79,79,-75.259,2.778
Huila,Rivera,41615,2012,84,94,-75.259,2.778
Huila,Rivera,41615,2013,68,90,-75.259,2.778
Huila,Rivera,41615,2014,30,61,-75.259,2.778
Huila,Rivera,41615,2015,40,42,-75.259,2.778
Huila,Rivera,41615,2016,18,20,-75.259,2.778
Huila,Rivera,41615,2017,4,2,-75.259,2.778
Huila,Rivera,41615,2019,5,6,-75.259,2.778
Huila,Saladoblanco,41660,1985,4,0,-76.044,1.992
Huila,Saladoblanco,41660,1986,4,6,-76.044,1.992
Huila,Saladoblanco,41660,1987,4,0,-76.044,1.992
Huila,Saladoblanco,41660,1988,3,0,-76.044,1.992
Huila,Saladoblanco,41660,1989,7,0,-76.044,1.992
Huila,Saladoblanco,41660,1990,1,0,-76.044,1.992
Huila,Saladoblanco,41660,1992,10,0,-76.044,1.992
Huila,Saladoblanco,41660,1995,11,0,-76.044,1.992
Huila,Saladoblanco,41660,1996,1,6,-76.044,1.992
Huila,Saladoblanco,41660,1997,2,6,-76.044,1.992
Huila,Saladoblanco,41660,1998,56,16,-76.044,1.992
Huila,Saladoblanco,41660,1999,35,23,-76.044,1.992
Huila,Saladoblanco,41660,2000,24,38,-76.044,1.992
Huila,Saladoblanco,41660,2001,70,53,-76.044,1.992
Huila,Saladoblanco,41660,2002,72,43,-76.044,1.992
Huila,Saladoblanco,41660,2003,52,55,-76.044,1.992
Huila,Saladoblanco,41660,2004,82,72,-76.044,1.992
Huila,Saladoblanco,41660,2005,72,107,-76.044,1.992
Huila,Saladoblanco,41660,2006,70,136,-76.044,1.992
Huila,Saladoblanco,41660,2007,136,248,-76.044,1.992
Huila,Saladoblanco,41660,2008,126,195,-76.044,1.992
Huila,Saladoblanco,41660,2009,122,76,-76.044,1.992
Huila,Saladoblanco,41660,2010,55,74,-76.044,1.992
Huila,Saladoblanco,41660,2011,120,90,-76.044,1.992
Huila,Saladoblanco,41660,2012,74,184,-76.044,1.992
Huila,Saladoblanco,41660,2013,159,99,-76.044,1.992
Huila,Saladoblanco,41660,2014,104,102,-76.044,1.992
Huila,Saladoblanco,41660,2015,46,77,-76.044,1.992
Huila,Saladoblanco,41660,2016,31,45,-76.044,1.992
Huila,Saladoblanco,41660,2017,14,7,-76.044,1.992
Huila,Saladoblanco,41660,2018,34,25,-76.044,1.992
Huila,Saladoblanco,41660,2019,9,8,-76.044,1.992
Huila,San Agustín,41668,1979,1,0,-76.27,1.881
Huila,San Agustín,41668,1985,24,15,-76.27,1.881
Huila,San Agustín,41668,1986,28,18,-76.27,1.881
Huila,San Agustín,41668,1987,11,7,-76.27,1.881
Huila,San Agustín,41668,1988,17,17,-76.27,1.881
Huila,San Agustín,41668,1989,6,0,-76.27,1.881
Huila,San Agustín,41668,1990,12,18,-76.27,1.881
Huila,San Agustín,41668,1991,11,3,-76.27,1.881
Huila,San Agustín,41668,1992,1,1,-76.27,1.881
Huila,San Agustín,41668,1993,13,8,-76.27,1.881
Huila,San Agustín,41668,1994,19,5,-76.27,1.881
Huila,San Agustín,41668,1995,6,9,-76.27,1.881
Huila,San Agustín,41668,1996,14,8,-76.27,1.881
Huila,San Agustín,41668,1997,7,8,-76.27,1.881
Huila,San Agustín,41668,1998,17,35,-76.27,1.881
Huila,San Agustín,41668,1999,26,27,-76.27,1.881
Huila,San Agustín,41668,2000,67,101,-76.27,1.881
Huila,San Agustín,41668,2001,72,214,-76.27,1.881
Huila,San Agustín,41668,2002,247,146,-76.27,1.881
Huila,San Agustín,41668,2003,183,78,-76.27,1.881
Huila,San Agustín,41668,2004,171,96,-76.27,1.881
Huila,San Agustín,41668,2005,213,137,-76.27,1.881
Huila,San Agustín,41668,2006,334,187,-76.27,1.881
Huila,San Agustín,41668,2007,284,404,-76.27,1.881
Huila,San Agustín,41668,2008,413,271,-76.27,1.881
Huila,San Agustín,41668,2009,446,220,-76.27,1.881
Huila,San Agustín,41668,2010,422,167,-76.27,1.881
Huila,San Agustín,41668,2011,448,196,-76.27,1.881
Huila,San Agustín,41668,2012,345,133,-76.27,1.881
Huila,San Agustín,41668,2013,359,157,-76.27,1.881
Huila,San Agustín,41668,2014,386,101,-76.27,1.881
Huila,San Agustín,41668,2015,338,72,-76.27,1.881
Huila,San Agustín,41668,2016,96,48,-76.27,1.881
Huila,San Agustín,41668,2017,41,50,-76.27,1.881
Huila,San Agustín,41668,2018,34,20,-76.27,1.881
Huila,San Agustín,41668,2019,24,14,-76.27,1.881
Huila,Santa María,41676,1987,9,0,-75.586,2.94
Huila,Santa María,41676,1988,4,0,-75.586,2.94
Huila,Santa María,41676,1991,6,7,-75.586,2.94
Huila,Santa María,41676,1994,3,0,-75.586,2.94
Huila,Santa María,41676,1995,7,0,-75.586,2.94
Huila,Santa María,41676,1996,5,0,-75.586,2.94
Huila,Santa María,41676,1997,9,4,-75.586,2.94
Huila,Santa María,41676,1998,5,7,-75.586,2.94
Huila,Santa María,41676,1999,20,1,-75.586,2.94
Huila,Santa María,41676,2000,55,7,-75.586,2.94
Huila,Santa María,41676,2001,171,18,-75.586,2.94
Huila,Santa María,41676,2002,201,29,-75.586,2.94
Huila,Santa María,41676,2003,103,51,-75.586,2.94
Huila,Santa María,41676,2004,99,64,-75.586,2.94
Huila,Santa María,41676,2005,90,65,-75.586,2.94
Huila,Santa María,41676,2006,184,147,-75.586,2.94
Huila,Santa María,41676,2007,190,180,-75.586,2.94
